index,id,name,artists,danceability,duration_ms,energy,instrumentalness,liveness,popularity,speechiness
177,1UgdgRxSP6hSfotcZmgXnn,Classic 2021,['Dinner Music Chill'],0.713,108019,0.0293,0.946,0.112,6,0.0977
178,1h7ZM2aWhaUBos7P0Fs0OJ,Beauty of the Lotus,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.649,194585,0.0187,0.917,0.0814,0,0.0621
179,1h7ZM2aWhaUBos7P0Fs0OJ,Beauty of the Lotus,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.649,194585,0.0187,0.917,0.0814,0,0.0621
180,7fro6vyclNNvph6Hp3AYMt,Colorful Lights,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.775,212198,0.0233,0.787,0.0656,0,0.043
181,7fro6vyclNNvph6Hp3AYMt,Colorful Lights,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.775,212198,0.0233,0.787,0.0656,0,0.043
182,0FZHdfZXufYbI3nyb7rpKp,Colorful Lights,['Oriental Music Zone'],0.775,212198,0.0233,0.787,0.0656,0,0.043
183,12sLhyHYfMLEX0Rcjlvm7S,Body Language,"['Big Sean', 'Ty Dolla $ign', 'Jhené Aiko']",0.711,224770,0.838,0,0.0898,0,0.122
184,6KJUojJpNMBao1YEugUkPb,Happy New Year 2021,['The Incredible Murph'],0.636,102583,0.774,0,0.812,0,0.218
185,6KJUojJpNMBao1YEugUkPb,Happy New Year 2021,['The Incredible Murph'],0.636,102583,0.774,0,0.812,0,0.218
186,0i42305ZCcpfr7vo8zaa27,Very First Morning,['Mysterious World Music'],0.757,194462,0.0447,0.926,0.079,5,0.139
187,0i42305ZCcpfr7vo8zaa27,Very First Morning,['Mysterious World Music'],0.757,194462,0.0447,0.926,0.079,5,0.139
188,5nSf6v3e7VEhFBDoE3tOuX,Vạn Sự Như ý,['Mysterious World Music'],0.805,192632,0.0552,0.872,0.119,4,0.156
189,5nSf6v3e7VEhFBDoE3tOuX,Vạn Sự Như ý,['Mysterious World Music'],0.805,192632,0.0552,0.872,0.119,4,0.156
190,4xmmZaw5bhNdpYXY4UGQB0,Prosperity,['Oriental Music Zone'],0.807,182852,0.0369,0.834,0.22,0,0.0824
191,1RquzdH44f8SFNTX4Uw6Z1,Prosperity,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.807,182852,0.0369,0.834,0.22,0,0.0824
192,1RquzdH44f8SFNTX4Uw6Z1,Prosperity,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.807,182852,0.0369,0.834,0.22,0,0.0824
193,59vMXMqngXBhnty2IyWhFX,Divine Moods for New Years Resolutions,['Coffee Shop Playlist'],0.729,108019,0.044,0.94,0.086,4,0.0773
194,59vMXMqngXBhnty2IyWhFX,Divine Moods for New Years Resolutions,['Coffee Shop Playlist'],0.729,108019,0.044,0.94,0.086,4,0.0773
195,5s3mBro3XmgpC7w7s0i2Fj,Red and Yellow,['Mysterious World Music'],0.389,192500,0.00632,0.897,0.111,4,0.0402
196,5s3mBro3XmgpC7w7s0i2Fj,Red and Yellow,['Mysterious World Music'],0.389,192500,0.00632,0.897,0.111,4,0.0402
197,5s3mBro3XmgpC7w7s0i2Fj,Red and Yellow,['Mysterious World Music'],0.389,192500,0.00632,0.897,0.111,4,0.0402
198,5s3mBro3XmgpC7w7s0i2Fj,Red and Yellow,['Mysterious World Music'],0.389,192500,0.00632,0.897,0.111,4,0.0402
199,25Bbc7N9DtLWgqdrB014WT,Laid-back Backdrops for New Years Resolutions,['Hotel Lobby Music'],0.589,146471,0.0157,0.85,0.0726,2,0.346
200,25Bbc7N9DtLWgqdrB014WT,Laid-back Backdrops for New Years Resolutions,['Hotel Lobby Music'],0.589,146471,0.0157,0.85,0.0726,2,0.346
201,6bIrLTeTJHrSa9EpBPSFKM,Song of Cheerfulness,"['Chinese Relaxation and Meditation', 'Asian Traditional Music']",0.574,133092,0.182,0.941,0.156,2,0.082
202,6bIrLTeTJHrSa9EpBPSFKM,Song of Cheerfulness,"['Chinese Relaxation and Meditation', 'Asian Traditional Music']",0.574,133092,0.182,0.941,0.156,2,0.082
203,6QGVWUbmlePAiY5zJjfCmT,Night,"['Ludovico Einaudi', 'Johannes Bornlöf']",0.316,303333,0.0573,0.879,0.12,0,0.0515
204,2sXydP9vPEYUH4uAWotuGu,Girl Like Me (feat. H.E.R.),"['Jazmine Sullivan', 'H.E.R.']",0.5,224880,0.638,0,0.366,68,0.0756
205,4FWUPPBsg82IsojhIcAP0v,"Niko-Polka, Op. 228","['Johann Strauss II', 'Riccardo Muti', 'Wiener Philharmoniker']",0.5,184413,0.339,0.914,0.111,32,0.0497
206,4FWUPPBsg82IsojhIcAP0v,"Niko-Polka, Op. 228","['Johann Strauss II', 'Riccardo Muti', 'Wiener Philharmoniker']",0.5,184413,0.339,0.914,0.111,32,0.0497
207,6TLvVfq8wtXbOwIOFaJKmH,No Te Contaron Mal,['Christian Nodal'],0.646,156520,0.568,0,0.151,0,0.0379
208,4SNAvKF8QP7v0rCLIBppHB,No Te Contaron Mal,['Christian Nodal'],0.646,156520,0.568,0,0.151,0,0.0379
209,4P3lA2NHjtCxPL6fo5kE5z,No Te Contaron Mal,['Christian Nodal'],0.646,156520,0.568,0,0.151,0,0.0379
210,0Ee0kdOqcshajKfPwexvqx,No Te Contaron Mal,['Christian Nodal'],0.646,156520,0.568,0,0.151,0,0.0379
211,5Cls3boF5hgqwpnwVfADck,Bounce Back,['Big Sean'],0.785,222360,0.575,0,0.129,3,0.133
212,43CIWpJaJHRcI4mUSjqgc2,Bad Boy (with Young Thug),"['Juice WRLD', 'Young Thug']",0.697,157355,0.674,0,0.138,84,0.0533
213,0E7mzQ010fPMFViRREOWYw,Spacious Music for 2021,['Smooth Jazz New York'],0.604,133004,0.0123,0.86,0.118,3,0.293
214,0E7mzQ010fPMFViRREOWYw,Spacious Music for 2021,['Smooth Jazz New York'],0.604,133004,0.0123,0.86,0.118,3,0.293
215,6vABSGD0Km01t50bb8MOCK,Thrilling Ambience for 2021,['Dinner Jazz Orchestra'],0.704,109412,0.0317,0.96,0.1,1,0.0874
216,6vABSGD0Km01t50bb8MOCK,Thrilling Ambience for 2021,['Dinner Jazz Orchestra'],0.704,109412,0.0317,0.96,0.1,1,0.0874
217,7HvgsHjK9C0lJmquEJebZJ,Cristina,['Sebastian Yatra'],0.411,201627,0.508,0,0.123,0,0.0556
218,3hzJQYcCxItB9IWFEmufe4,Cristina,['Sebastian Yatra'],0.411,201627,0.508,0,0.123,0,0.0556
219,5UXU6IK22WQwT4Pa36nw1J,Mellow Moods for New Years Resolutions,['Dinner Jazz Playlist'],0.624,131704,0.019,0.893,0.0866,0,0.191
220,5UXU6IK22WQwT4Pa36nw1J,Mellow Moods for New Years Resolutions,['Dinner Jazz Playlist'],0.624,131704,0.019,0.893,0.0866,0,0.191
221,3QRPLGQKmLoZyEv4nEC8Y3,Tet Nguyen Dan,['Mysterious World Music'],0.69,212488,0.143,0.906,0.0757,4,0.125
222,3QRPLGQKmLoZyEv4nEC8Y3,Tet Nguyen Dan,['Mysterious World Music'],0.69,212488,0.143,0.906,0.0757,4,0.125
223,2NKN9i1C2KQUxw9zHr1WKk,On the Feast of Spring,['Oriental Music Zone'],0.663,159046,0.0801,0.00668,0.0902,1,0.0389
224,4cFLnfrFWucUdXvhiaZZ6p,On the Feast of Spring,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.663,159046,0.0801,0.00668,0.0902,0,0.0389
225,4cFLnfrFWucUdXvhiaZZ6p,On the Feast of Spring,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.663,159046,0.0801,0.00668,0.0902,0,0.0389
226,5PPqam1cZ8C8VR3GFvNVlr,Falta,"['Tainy', 'DaniLeigh', 'Kris Floyd']",0.788,190766,0.602,0.0000677,0.126,0,0.0367
227,5wFT72YKScxFRObbLXi1cc,Laba Soup,['Oriental Music Zone'],0.76,188586,0.032,0.951,0.0763,0,0.0793
228,5wFT72YKScxFRObbLXi1cc,Laba Soup,['Oriental Music Zone'],0.76,188586,0.032,0.951,0.0763,0,0.0793
229,5wFT72YKScxFRObbLXi1cc,Laba Soup,['Oriental Music Zone'],0.76,188586,0.032,0.951,0.0763,0,0.0793
230,4A9UXaikbiWeGtjFXCVpZI,Laba Soup,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.76,188586,0.032,0.951,0.0763,0,0.0793
231,4A9UXaikbiWeGtjFXCVpZI,Laba Soup,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.76,188586,0.032,0.951,0.0763,0,0.0793
232,1U8Ta5gcm2xhma1FQS2bKV,Dime Tú,"['Anuel AA', 'Ozuna']",0.82,178080,0.656,0,0.16,62,0.0943
233,1OzO8H3VrgevyYKmn6rSj8,Lovely New Years Resolutions,['Hotel Lobby Music'],0.669,137183,0.00823,0.806,0.112,2,0.103
234,1OzO8H3VrgevyYKmn6rSj8,Lovely New Years Resolutions,['Hotel Lobby Music'],0.669,137183,0.00823,0.806,0.112,2,0.103
235,1nMlkhaIAdFg3XUb64Yjqb,X Files,['Lil Tijuana'],0.695,215223,0.526,0.00000449,0.169,0,0.202
236,1nMlkhaIAdFg3XUb64Yjqb,X Files,['Lil Tijuana'],0.695,215223,0.526,0.00000449,0.169,0,0.202
237,0e5kqFJWbwHmCZ4kG23cIC,Pataka,['Nusraat Faria'],0.732,199277,0.677,0,0.172,0,0.138
238,0e5kqFJWbwHmCZ4kG23cIC,Pataka,['Nusraat Faria'],0.732,199277,0.677,0,0.172,0,0.138
239,2PhKHgB8TnB1870SnhPVau,Po'Encima,['Daddy Yankee'],0.77,152853,0.845,0,0.348,0,0.199
240,3LnXdxDpxRXTWyXm9DDLcX,"Hey Joseph - Radio Session, 24 February 2008","[""Edgar 'Jones' Jones""]",0.477,195760,0.829,0,0.215,0,0.0851
241,47HA2S1j9yj34Ff1aIsF5Y,Deal With It (feat. Kelis),"['Ashnikko', 'Kelis']",0.712,191149,0.689,0,0.657,69,0.128
242,1S85LGnDPKKOkfuFaK6vFu,Deal With It (feat. Kelis),"['Ashnikko', 'Kelis']",0.712,191149,0.689,0,0.657,65,0.128
243,2Wwegb15xzYURcOCox6VeW,Questions,"['LPTHERAPPER', 'Cole Pierce']",0.608,166589,0.566,0,0.124,0,0.278
244,6HhElu3jtiIEt3KTT9g8Vc,Superlative New Years Resolutions,['Musica para Estudiar'],0.699,154366,0.00464,0.905,0.089,0,0.0695
245,2avJHC5Txz2tmL39rr5yjv,Quittin’ Time,['Morgan Wallen'],0.409,224547,0.626,0.0000019,0.186,51,0.0352
246,7MFuhP7p3fPQc8sYyeWL1x,Quittin’ Time,['Morgan Wallen'],0.418,224547,0.628,0.00000199,0.186,72,0.0354
247,5qoLWl1f3YxGlaHnZrPbVb,A Mi También,"['Tainy', 'Alvaro Diaz', 'Feid']",0.761,171832,0.644,0.00000155,0.274,0,0.0523
248,12u9BDYVq7TNjAVcE5VuP0,A Mi También,"['Tainy', 'Alvaro Diaz', 'Feid']",0.761,171832,0.644,0.00000155,0.274,0,0.0523
249,6sZT86KETcSvwId65muqpz,Full Moon,"['Guaynaa', 'Yandel']",0.852,185680,0.833,0.00000194,0.111,0,0.0693
250,4ZtxAij8nLvGDiTpQkU37z,Full Moon,"['Guaynaa', 'Yandel']",0.852,185680,0.833,0.00000194,0.111,0,0.0693
251,0FBESdu7xdDEFsCW7vf9po,Yo Tribo,['Aitor Ronda'],0.511,740637,0.725,0.000733,0.209,0,0.0903
252,4c2QQx5DLH7jh4pO2DWZNW,In Saus und Braus,"['Carl Millöcker', 'Riccardo Muti', 'Wiener Philharmoniker']",0.634,121000,0.402,0.66,0.21,34,0.0347
253,4c2QQx5DLH7jh4pO2DWZNW,In Saus und Braus,"['Carl Millöcker', 'Riccardo Muti', 'Wiener Philharmoniker']",0.634,121000,0.402,0.66,0.21,34,0.0347
254,2QLhdiuiQjnNviR9veVs6a,Better,['ZAYN'],0.691,174520,0.41,0,0.131,55,0.245
255,5CBnWXD8M7e8Q6WubFLtXy,Better,['ZAYN'],0.696,174520,0.409,0,0.132,70,0.235
256,41vG9Go1PYeCSZeLkUTuwc,Countryside,['Florida Georgia Line'],0.398,201027,0.562,0,0.126,40,0.0362
257,4fHXSUB7RlkcPOzouiNmVM,Countryside,['Florida Georgia Line'],0.398,201027,0.562,0,0.126,33,0.0362
258,6Mn2GFiNNadK0G2ZXRK1fd,More Surprised Than Me,['Morgan Wallen'],0.488,157440,0.748,0,0.124,52,0.0297
259,0ZPFcN0dpbZ93x2cWwRIKo,Mysterious Jazz Piano Solo - Vibe for New Years Resolutions,['Cafe Jazz Deluxe'],0.639,148979,0.0189,0.761,0.0952,1,0.138
260,0ZPFcN0dpbZ93x2cWwRIKo,Mysterious Jazz Piano Solo - Vibe for New Years Resolutions,['Cafe Jazz Deluxe'],0.639,148979,0.0189,0.761,0.0952,1,0.138
261,5NhcE6cuJjVYyVEKp97zOt,More Surprised Than Me,['Morgan Wallen'],0.516,157440,0.748,0,0.123,76,0.0289
262,2wqbtvuMxsG7oPvZiHZlAy,Mamacita,['Christian Nodal'],0.638,134027,0.539,0,0.25,0,0.0324
263,53ZLV6kwdcXhZQQ0PsAwiL,MONEY,['BeatStrumentalz'],0.658,118656,0.942,0.863,0.27,0,0.034
264,53ZLV6kwdcXhZQQ0PsAwiL,MONEY,['BeatStrumentalz'],0.658,118656,0.942,0.863,0.27,0,0.034
265,2NK6dtSujGIyilnEgbw8MX,Outlaw (feat. Ben Burgess),"['Morgan Wallen', 'Ben Burgess']",0.505,229747,0.63,0,0.121,75,0.0274
266,6Vfl4qLFPMY73whXRef8Mk,Outlaw (feat. Ben Burgess),"['Morgan Wallen', 'Ben Burgess']",0.506,229747,0.633,0,0.121,51,0.0275
267,0B3u8uGCtDNqNaksqFHpku,Feel the Rhythm of and Yet More Pink Soft Compositions for the New Year,['White Noise Baby Sleep Music'],0.309,44000,0.245,0.529,0.111,7,0.0533
268,0G9ne8FI7xrDE28NuMkIjD,Jazz Piano Soundtrack for 2021,['Hotel Lobby Jazz Group'],0.608,148979,0.0132,0.932,0.111,5,0.187
269,0G9ne8FI7xrDE28NuMkIjD,Jazz Piano Soundtrack for 2021,['Hotel Lobby Jazz Group'],0.608,148979,0.0132,0.932,0.111,5,0.187
270,17AODn8b0OEILctH9VPzGp,My Blood,['Ellie Goulding'],0.471,234400,0.578,0,0.222,2,0.0287
271,2qfIsd0DTlrqSskYrxMX4y,Donna's Tale,['Jazmine Sullivan'],0.515,70200,0.444,0,0.659,61,0.355
272,2niAhvSx5IQJcsy0bd57PI,Sound Is Fake,['Esel1'],0.468,312686,0.989,0.00505,0.0982,0,0.285
273,4kjae4T2HvkGk6ibEGcOdw,Yo Te Lo Dije,['J Balvin'],0.823,220853,0.614,0,0.258,0,0.069
274,3SF4xqXkCO0G9AV3nLh94q,No Es Justo,"['J Balvin', 'Zion & Lennox']",0.811,251267,0.812,0.000362,0.152,0,0.0635
275,1vcbR9AGue7uyKAAPUkVkK,No Es Justo,"['J Balvin', 'Zion & Lennox']",0.811,251267,0.812,0.000362,0.152,0,0.0635
276,173PzKk5tzCNhbwChRWgTY,No Es Justo,"['J Balvin', 'Zion & Lennox']",0.811,251267,0.812,0.000362,0.152,0,0.0635
277,22NqmIHKn0kd8CCFql4ZG4,Contra el Mundo,"['Anuel AA', 'Ozuna']",0.452,173067,0.329,0,0.1,60,0.0363
278,4fV6VleNW3w4U1iiAxzt1c,Shaky Shaky,['Daddy Yankee'],0.899,234320,0.626,0,0.0631,1,0.292
279,24ZIZCja2c9NT0teaGCHH4,Shaky Shaky,['Daddy Yankee'],0.899,234320,0.626,0,0.0631,1,0.292
280,7vkY3NHPV1QwEf8DYNdUvD,Shaky Shaky,['Daddy Yankee'],0.899,234320,0.626,0,0.0631,0,0.292
281,71HyKbh1RvP4Tx7tLW4K5R,Shaky Shaky,['Daddy Yankee'],0.899,234320,0.626,0,0.0631,0,0.292
282,5ye8dfObhmMCPkpfD6bIpd,Shaky Shaky,['Daddy Yankee'],0.899,234320,0.626,0,0.0631,0,0.292
283,5qjYV83bphu8O6qcN8cLsZ,Shaky Shaky,['Daddy Yankee'],0.899,234320,0.626,0,0.0631,0,0.292
284,53NGQvTo7BY93TMJpIYXMt,Shaky Shaky,['Daddy Yankee'],0.899,234320,0.626,0,0.0631,0,0.292
285,3dxu3G6Zpr6yZFNrOxQbuR,Shaky Shaky,['Daddy Yankee'],0.899,234320,0.626,0,0.0631,0,0.292
286,3BYcCYd7Bks9Je80KVSNMG,Shaky Shaky,['Daddy Yankee'],0.899,234320,0.626,0,0.0631,0,0.292
287,2GuYW5JMbJ6AklrQuj3i9n,Shaky Shaky,['Daddy Yankee'],0.899,234320,0.626,0,0.0631,0,0.292
288,6fngSfRzj8sZOUYZ0RQX0D,"No Se De Ella ""My Space""",['Don Omar'],0.817,222680,0.667,0.0118,0.258,0,0.092
289,4NCYJYSguRNWR88sAvpe4j,"No Se De Ella ""My Space""",['Don Omar'],0.817,222680,0.667,0.0118,0.258,0,0.092
290,4hd5rrVVn44IY8DeyTsVLI,"No Se De Ella ""My Space""",['Don Omar'],0.817,222680,0.667,0.0118,0.258,0,0.092
291,2MHErTIy93cdYC2C05uUEj,"No Se De Ella ""My Space""",['Don Omar'],0.817,222680,0.667,0.0118,0.258,0,0.092
292,2KRKI8pZfxv2w89a4FrJFo,"No Se De Ella ""My Space""",['Don Omar'],0.817,222680,0.667,0.0118,0.258,0,0.092
293,7EhuRdbyuFtNP3yK9xYDsQ,Perros Salvajes,['Daddy Yankee'],0.803,190440,0.798,0,0.0775,0,0.173
294,6QrdLYpvf0dwYloQBXD8A3,Perros Salvajes,['Daddy Yankee'],0.803,190440,0.798,0,0.0775,0,0.173
295,6EDm2WVeqK9MoU4RMu3EdO,Perros Salvajes,['Daddy Yankee'],0.803,190440,0.798,0,0.0775,0,0.173
296,64tZa3oTHMTMICzxmKDnKJ,Perros Salvajes,['Daddy Yankee'],0.803,190440,0.798,0,0.0775,0,0.173
297,7sNKtWglTfYGqYxxtqfMfU,Maniac,['Jhené Aiko'],0.421,206973,0.538,0.00000108,0.231,3,0.112
298,6K2Cn9xFxBipDdruwokCrN,Give 'Em The Howard (2021 Remaster),['Crucial Dudes'],0.293,156423,0.806,0.00000145,0.156,8,0.103
299,6K2Cn9xFxBipDdruwokCrN,Give 'Em The Howard (2021 Remaster),['Crucial Dudes'],0.293,156423,0.806,0.00000145,0.156,8,0.103
300,4f3gUaJhLTgt0EDLA0GLzx,RX,"['Don Omar', 'Kendo Kapponi']",0.646,225333,0.867,0,0.163,0,0.27
301,433BAVQYzIzcQlyEGVeymE,RX,"['Don Omar', 'Kendo Kapponi']",0.646,225333,0.867,0,0.163,0,0.27
302,3zGFfWMytb4Y8LAP3IGoTg,RX,"['Don Omar', 'Kendo Kapponi']",0.646,225333,0.867,0,0.163,0,0.27
303,6dRvRoghSlmDnYSavDnPC8,Carta A Un Amigo - Salsa Version Live,['Don Omar'],0.517,241747,0.901,0.00000859,0.0806,0,0.0573
304,0fJ1caLzidzTlIL3pPX1eU,Precious' Tale,['Jazmine Sullivan'],0.734,43320,0.346,0,0.394,59,0.355
305,7yRMbU0af66GmxNgkhKNiB,Adiós Amor,['Christian Nodal'],0.594,202480,0.443,0,0.318,0,0.0304
306,5osDomJdHOVLKsjMNSA700,Adiós Amor,['Christian Nodal'],0.594,202480,0.443,0,0.318,0,0.0304
307,5ml6UsLWVGFhjSTMBjSh66,Adiós Amor,['Christian Nodal'],0.594,202480,0.443,0,0.318,0,0.0304
308,4kzdhyxoYh22vgfaozb0Bf,Llegamos A La Disco,"['Daddy Yankee', 'De La Ghetto', 'Farruko', 'Ñengo Flow', 'Arcangel', 'Baby Rasta & Gringo', 'Kyza', 'Kendo']",0.722,453467,0.79,0,0.475,0,0.258
309,3m1F1UXCMN8ETRC4oVJygx,Llegamos A La Disco,"['Daddy Yankee', 'De La Ghetto', 'Farruko', 'Ñengo Flow', 'Arcangel', 'Baby Rasta & Gringo', 'Kyza', 'Kendo']",0.722,453467,0.79,0,0.475,0,0.258
310,6SpuRO8ZYdWAFfVWnAujxZ,Te Quiero Pa´Mi,"['Don Omar', 'Zion & Lennox']",0.765,212027,0.816,0.0000819,0.197,0,0.0595
311,5YGnWbp094999Mc3uuw3kz,Te Quiero Pa´Mi,"['Don Omar', 'Zion & Lennox']",0.765,212027,0.816,0.0000819,0.197,0,0.0595
312,5ir56AYeYvQmqPpuK2LeUv,Te Quiero Pa´Mi,"['Don Omar', 'Zion & Lennox']",0.765,212027,0.816,0.0000819,0.197,0,0.0595
313,3vxGuihcrCp4aKYSKyJahL,Te Quiero Pa´Mi,"['Don Omar', 'Zion & Lennox']",0.765,212027,0.816,0.0000819,0.197,0,0.0595
314,3RHEVQFqZjerX6IMHSCYo3,Te Quiero Pa´Mi,"['Don Omar', 'Zion & Lennox']",0.765,212027,0.816,0.0000819,0.197,0,0.0595
315,3oMm14xrT8Q71N0o8Oc86w,Te Quiero Pa´Mi,"['Don Omar', 'Zion & Lennox']",0.765,212027,0.816,0.0000819,0.197,0,0.0595
316,2BhnDM4MOO3F8aAW3DE1Hu,Te Quiero Pa´Mi,"['Don Omar', 'Zion & Lennox']",0.765,212027,0.816,0.0000819,0.197,0,0.0595
317,1VgIwxyggtnbVrO8QHOCHq,Te Quiero Pa´Mi,"['Don Omar', 'Zion & Lennox']",0.765,212027,0.816,0.0000819,0.197,0,0.0595
318,20X3HiWyrMgsLMQYxdeWap,"Im Krapfenwald'l, Polka française, Op. 336","['Johann Strauss II', 'Riccardo Muti', 'Wiener Philharmoniker']",0.503,251907,0.147,0.473,0.0852,30,0.0545
319,20X3HiWyrMgsLMQYxdeWap,"Im Krapfenwald'l, Polka française, Op. 336","['Johann Strauss II', 'Riccardo Muti', 'Wiener Philharmoniker']",0.503,251907,0.147,0.473,0.0852,30,0.0545
320,0DsNRuGqI8m5ldo3uE7XvZ,Tu Pum Pum,"['KAROL G', 'Shaggy', 'El Capitaan', 'Sekuence']",0.755,221120,0.829,0.0000065,0.205,0,0.116
321,6I6Ah1oobhMpZ01rTZWYMN,Don't Lie,['Black Eyed Peas'],0.63,220773,0.777,0,0.0597,2,0.196
322,3tDWpGyXGukpuYqyPqMxPQ,Cuéntale,['Don Omar'],0.681,263293,0.932,0.000199,0.226,0,0.167
323,5Ssgt0Yzx7yWCYZoAyWn1k,Hasta Abajo,['Don Omar'],0.759,233720,0.885,0.0000368,0.468,0,0.0636
324,4TzC5BtBVJs2xwz2SHhO1W,Hasta Abajo,['Don Omar'],0.759,233720,0.885,0.0000368,0.468,0,0.0636
325,3qvGrQ4e39tqIjI01iU31d,Hasta Abajo,['Don Omar'],0.759,233720,0.885,0.0000368,0.468,0,0.0636
326,3JEDBkmCqTrZdHgBDOzwPD,Hasta Abajo,['Don Omar'],0.759,233720,0.885,0.0000368,0.468,0,0.0636
327,2iLrwMRshHKs8CgYY3MFHh,Hasta Abajo,['Don Omar'],0.759,233720,0.885,0.0000368,0.468,0,0.0636
328,28liIa9J1oD9P3wSYQbxtZ,Hasta Abajo,['Don Omar'],0.759,233720,0.885,0.0000368,0.468,0,0.0636
329,5tyqPndyBFbBtlWjjzMpae,La tristezza delle onde del mare che di notte continuano faticosamente a bagnare la terra,['Alessandro Pintucci'],0.677,123646,0.00709,0.948,0.095,0,0.126
330,5tyqPndyBFbBtlWjjzMpae,La tristezza delle onde del mare che di notte continuano faticosamente a bagnare la terra,['Alessandro Pintucci'],0.677,123646,0.00709,0.948,0.095,0,0.126
331,4ijajhHtBsOn91S4dgkhu7,Minimum Wage,['Blake Shelton'],0.546,228187,0.934,0,0.062,67,0.0643
332,7t31B4yzNtyRT5x0TAasst,Redemptions,['LPTHERAPPER'],0.797,165438,0.676,0,0.0984,0,0.306
333,5Tjhj6fr035ChThqq56yTL,Pink Lotus,"['Chinese Relaxation and Meditation', 'Asian Traditional Music']",0.909,295333,0.0834,0.874,0.11,1,0.0874
334,5Tjhj6fr035ChThqq56yTL,Pink Lotus,"['Chinese Relaxation and Meditation', 'Asian Traditional Music']",0.909,295333,0.0834,0.874,0.11,1,0.0874
335,3avyaWFI2JFbv6pyHa9U9h,Imaginaste - Remix,"['Jhay Cortez', 'Wisin & Yandel']",0.855,246653,0.71,0,0.337,0,0.0939
336,2DINVEELpI3ibUW2EzeDs7,Undivided,"['Tim McGraw', 'Tyler Hubbard']",0.583,175921,0.812,0,0.201,69,0.0299
337,7IpiCcRWfW8KucJaTVrV4T,Dutty Love,"['Don Omar', 'Natti Natasha']",0.736,285333,0.881,0.0000121,0.11,0,0.0887
338,753wb6KinvVH6QKXoAs8QH,Dutty Love,"['Don Omar', 'Natti Natasha']",0.736,285333,0.881,0.0000121,0.11,0,0.0887
339,6N7fUyvM6agbBZZj27REcj,Dutty Love,"['Don Omar', 'Natti Natasha']",0.736,285333,0.881,0.0000121,0.11,0,0.0887
340,7oHGiIFw7ABeK3poPFmC9m,Years to Come,['LPTHERAPPER'],0.361,104415,0.475,0,0.159,0,0.0665
341,6XZMbNo7U3cHmiwsQRdySD,The Year 2020 Changed Everything in My Life,['English Languagecast'],0.731,32373,0.173,0,0.124,6,0.872
342,6CRchIjQRDhVBNGRJnzHV1,Chill Factor,"['Christmas Carols', 'Christmas Music and Holiday Hits', 'Christmas Classics Collection']",0.51,180000,0.315,0.646,0.0761,0,0.0292
343,2p6hbwOB2u5hI4Uc8FDNL3,Wonderin’ Bout The Wind,['Morgan Wallen'],0.481,182227,0.715,0,0.133,75,0.0334
344,7fgKAJlw9WNLoBORPAwBoB,Wonderin’ Bout The Wind,['Morgan Wallen'],0.481,182227,0.714,0,0.133,50,0.0335
345,15JMKCXK6rBk01EHU2pggu,Somos Iguales,"['Jhay Cortez', 'Zion & Lennox']",0.777,236587,0.714,0,0.115,0,0.0532
346,5W1A9bVkaYbVTlWmOIIe43,Traicionera,['Sebastian Yatra'],0.779,230280,0.675,0,0.105,7,0.0485
347,7q33WYSrHgVGzFQqybYzCQ,Traicionera,['Sebastian Yatra'],0.779,230280,0.675,0,0.105,0,0.0485
348,6oeKL9zz5J2ntRQ0s4KMVJ,Traicionera,['Sebastian Yatra'],0.779,230280,0.675,0,0.105,0,0.0485
349,6CwCqrE3esLlswspGGUjJw,Traicionera,['Sebastian Yatra'],0.779,230280,0.675,0,0.105,0,0.0485
350,5v6aN6ifvDYUUtiLZCxNsP,Traicionera,['Sebastian Yatra'],0.779,230280,0.675,0,0.105,0,0.0485
351,5m4dAhaXNgRkLmQBi7UJNT,Traicionera,['Sebastian Yatra'],0.779,230280,0.675,0,0.105,0,0.0485
352,4D1Gyn3MmIatS71cWbpY8S,Traicionera,['Sebastian Yatra'],0.779,230280,0.675,0,0.105,0,0.0485
353,2zPgVxyphCH3JGaH38DzSo,Traicionera,['Sebastian Yatra'],0.779,230280,0.675,0,0.105,0,0.0485
354,1VHL5rrsDshd2cb0FrXmGb,Traicionera,['Sebastian Yatra'],0.779,230280,0.675,0,0.105,0,0.0485
355,1IpNfssVO9uI6g24GaMHEf,Traicionera,['Sebastian Yatra'],0.779,230280,0.675,0,0.105,0,0.0485
356,1awyiDD0ojYfeJvWWYQLZE,Traicionera,['Sebastian Yatra'],0.779,230280,0.675,0,0.105,0,0.0485
357,17J2niGtq6oELIskHPzCb4,Traicionera,['Sebastian Yatra'],0.779,230280,0.675,0,0.105,0,0.0485
358,147msSUSYlsBYwcOKDmh56,Traicionera,['Sebastian Yatra'],0.779,230280,0.675,0,0.105,0,0.0485
